"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.squareone.ca/sales/images/icons/icon-pin.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","353","0","","","","","0.000","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.027","Wed, 19 Apr 2023 02:39:47 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-pin.svg","2023-05-24 14:51:02"
"https://www.squareone.ca/home/saskatchewan","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Saskatchewan From $12/Month | Square One","58","576","Buy home insurance in Saskatchewan for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","131","833","","0","Saskatchewan home insurance from $12/month","42","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/saskatchewan","","","","","","65983","944","146","6.466","77.674","Fairly Easy","9.460","1","","98","96","0","36.640","39","32","0","4","4","0","","","","","65009864921c3bf160932177f21d37c8","1.733","","","","","1.1","https://www.squareone.ca/home/saskatchewan","2023-05-24 14:51:01"
"https://www.squareone.ca/home/quebec","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Quebec From $12/Month | Square One","52","514","Buy home insurance in Quebec for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","125","788","","0","Get an online home insurance quote in 5 minutes.","48","Quebec home insurance from $12/month","36","Home insurance customers love and trust","39","Resources for Quebec residents","30","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/quebec","","","","","","84712","2177","326","6.678","73.954","Fairly Easy","16.019","1","","105","98","0","37.400","49","37","0","42","42","0","","","","","c7f52d14e442e95ca2cb3116662fb1ea","1.594","","","","","1.1","https://www.squareone.ca/home/quebec","2023-05-24 14:51:02"
"https://www.squareone.ca/resource-centres/interior-design","text/html; charset=UTF-8","200","OK","Indexable","","Interior Design Resource Centre | Square One","44","402","Need interior design inspiration or ideas? Learn about new bedroom or kitchen design ideas, how feng shui works and so much more. Also, learn quick design tips from professional interior designers.","197","1218","","0","Interior design resource centre","31","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/interior-design","","","","","","57863","742","95","7.811","74.630","Fairly Easy","8.828","1","","2","2","0","0.760","47","43","0","4","4","0","","","","","5cd027ff855d7261cf1dcd405f271d05","2.020","","","","","1.1","https://www.squareone.ca/resource-centres/interior-design","2023-05-24 14:51:02"
"https://www.squareone.ca/news","text/html; charset=UTF-8","200","OK","Indexable","","News + Media | Square One","25","245","Stay up-to-date with news stories that mention Square One. Also, never miss an information packed Square One issued press release!","130","820","","0","News + media","12","","0","Press releases","14","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/news","","","","","","117791","2277","382","5.961","75.947","Fairly Easy","12.829","1","","261","259","0","98.850","82","78","0","98","98","0","","","","","96f0dee03e3192e0b6e6dcabd9c6aee6","1.860","","","","","1.1","https://www.squareone.ca/news","2023-05-24 14:51:02"
"https://www.squareone.ca/resource-centres/renter","text/html; charset=UTF-8","200","OK","Indexable","","Renter Resource Centre | Square One","35","331","Are you looking to rent a home? Square One provides you with a number of tips on finding the right home and ensuring you're properly protected.","143","889","","0","Renter resource centre","22","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/renter","","","","","","64798","1127","139","8.108","66.939","Normal","11.545","1","","1","1","0","0.380","59","54","0","4","4","0","","","","","ec3ecf21d60fcbd8d13e5744a308186a","2.167","","","","","1.1","https://www.squareone.ca/resource-centres/renter","2023-05-24 14:51:02"
"https://www.squareone.ca/resource-centres/homeowner","text/html; charset=UTF-8","200","OK","Indexable","","Homeowner Resource Centre | Square One","38","381","This resource centre highlights many of the unique considerations faced by homeowners and it provides tips to address these considerations.","139","871","","0","Homeowner resource centre","25","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/homeowner","","","","","","60069","932","118","7.898","70.194","Fairly Easy","10.466","1","","2","2","0","0.760","50","46","0","4","4","0","","","","","a86ec5882ff9d6d3d02079aaa20bdf7f","1.049","","","","","1.1","https://www.squareone.ca/resource-centres/homeowner","2023-05-24 14:51:04"
"https://www.squareone.ca/fr","text/html; charset=UTF-8","200","OK","Indexable","","Polices d’assurance habitation à partir de 12 $/mois | Square One","65","582","À partir de 12 $/mois seulement, vous pouvez souscrire une assurance habitation personnalisée chez Square One. Obtenez une soumission en ligne maintenant en 5 minutes ou composez le 1.855.331.6933 pour parler avec un agent agréé.","229","1469","","0","Obtenez une soumission d’assurance habitation personnalisée à partir de 12 $/mois","81","","0","Une assurance habitation digne de l’adoration et de la confiance de nos clients","79","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/fr","","","","","","88585","1684","262","6.427","75.521","Fairly Easy","12.979","1","","262","260","0","99.240","28","24","0","4","4","0","","","","","bedf972819b7465dce7efdeb01ef08b","2.550","","","","","1.1","https://www.squareone.ca/fr","2023-05-24 14:51:03"
"https://www.squareone.ca/home/manitoba","text/html; charset=UTF-8","200","OK","Indexable","","Home Insurance In Manitoba From $12/Month | Square One","54","530","Buy home insurance in Manitoba for as little as $12/month. Get a free online home insurance quote in 5 minutes from Square One.","127","801","","0","Manitoba home insurance from $12/month","38","","0","Get an online home insurance quote in 5 minutes.","48","home insurance customers love and trust","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/home/manitoba","","","","","","63300","855","130","6.577","76.574","Fairly Easy","9.064","1","","98","96","0","36.640","39","32","0","4","4","0","","","","","1ca33fd5968bd88f7268e7630f865535","1.415","","","","","1.1","https://www.squareone.ca/home/manitoba","2023-05-24 14:51:04"
"https://www.squareone.ca/resource-centres/template","text/html; charset=UTF-8","200","OK","Indexable","","Template Resources | Square One","31","303","Find numerous useful document templates, plus instructions for when and how to use each template.","97","625","","0","Template resource centre","24","","0","Letters","7","Payment","7","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/template","","","","","","57033","389","56","6.946","67.339","Normal","5.496","1","","12","2","0","0.760","59","38","0","4","4","0","","","","","fe9521268eb1e62f9584d596899152c6","1.472","","","","","1.1","https://www.squareone.ca/resource-centres/template","2023-05-24 14:51:04"
"https://www.squareone.ca/resource-centres/insurance-glossary","text/html; charset=UTF-8","200","OK","Indexable","","The Insurance Glossary | Square One","35","327","Have you ever seen an insurance term that you didn't understand? Now, you can easily understand the most common terms and concepts in home insurance.","149","970","","0","The Insurance Glossary","22","","0","Free insurance tools","20","Insurance basics + advice","25","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/insurance-glossary","","","","","","68389","506","155","3.265","61.073","Normal","5.750","1","","9","7","0","2.670","119","109","0","5","5","0","","","","","f972796ead35add8ebe41828895c455b","1.339","","","","","1.1","https://www.squareone.ca/resource-centres/insurance-glossary","2023-05-24 14:51:04"
"https://www.squareone.ca/sales/images/icons/icon-mail.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1507","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.044","Wed, 19 Apr 2023 02:39:37 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-mail.svg","2023-05-24 14:51:06"
"https://www.squareone.ca/reviews/?state=&city=&wpcrp=7&filter=all","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0.000","2","","1","1","0","0.380","0","0","0","0","0","0","","","","","","0.391","","https://www.squareone.ca/reviews?state=&city=&wpcrp=7&filter=all","HTTP Redirect","","1.1","https://www.squareone.ca/reviews/?state=&city=&wpcrp=7&filter=all","2023-05-24 14:51:06"
"https://www.squareone.ca/licenses-underwriters","text/html; charset=UTF-8","200","OK","Indexable","","Licenses and Underwriters | Square One","38","356","Square One is an insurance agency serving several provinces in Canada. Learn about the company's licenses and underwriters on this page.","136","860","","0","Licenses and underwriters","25","","0","Licenses held by Square One","27","Differences between insurance agencies and insurance companies","62","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/licenses-underwriters","","","","","","82766","1576","258","6.109","63.804","Normal","12.422","1","","268","259","0","98.850","39","30","0","21","19","0","","","","","1b509a270cbc57c86ec7db72060e027d","1.364","","","","","1.1","https://www.squareone.ca/licenses-underwriters","2023-05-24 14:51:05"
"https://www.squareone.ca/resource-centres/landlord/responsibilities-rental-unit-repairs","text/html; charset=UTF-8","200","OK","Indexable","","Landlord's Responsibilities for Rental Unit Repairs | Square One","64","560","Learn who is responsible for making repairs when damage has been done to a rental unit. Also learn what repairs tenants are responsible for and when it's the landlord's responsibility.","184","1123","","0","Landlord responsibilities for rental unit repairs","49","","0","Residential tenancy act specifications","38","Condition Inspection Report","27","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/landlord/responsibilities-rental-unit-repairs","","","","","","97696","2500","325","7.692","75.444","Fairly Easy","15.662","2","","14","9","0","3.440","55","44","0","14","14","0","","","","","5b9fafe60d14f00f8f3db9dc0dd0bf5f","1.045","","","","","1.1","https://www.squareone.ca/resource-centres/landlord/responsibilities-rental-unit-repairs","2023-05-24 14:51:06"
"https://www.squareone.ca/tenant","text/html; charset=UTF-8","200","OK","Indexable","","Tenant Insurance from $12/Month | Square One","44","425","Protect yourself with Canada’s first customizable tenant insurance policy. With Square One, you choose your own limits, coverages, and deductible.","146","907","","0","Get a tenant insurance quote for as little as $12/month","55","","0","The best way to protect the things you love","43","Six reasons why you'll love Square One","38","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/tenant","","","","","","95987","2696","417","6.465","68.321","Normal","17.866","1","","303","259","0","98.850","42","36","0","4","4","0","","","","","f9e3697ef88d56995c976d84baaa0e83","2.480","","","","","1.1","https://www.squareone.ca/tenant","2023-05-24 14:51:05"
"https://www.squareone.ca/resource-centres/getting-to-know-your-home","text/html; charset=UTF-8","200","OK","Indexable","","Getting to know your home resource centre | Square One","54","504","This resource centre is brought to you by Square One and it describes the various components and systems that form your home.","125","796","","0","Getting to know your home resource centre","41","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/getting-to-know-your-home","","","","","","66487","1242","165","7.527","65.892","Normal","12.546","1","","1","1","0","0.380","59","55","0","4","4","0","","","","","8392ef88fb9b26b8902eadbeae5c135f","2.027","","","","","1.1","https://www.squareone.ca/resource-centres/getting-to-know-your-home","2023-05-24 14:51:05"
"https://www.squareone.ca/resource-centres/home-personal-safety/ten-ways-to-prepare-for-overland-flooding","text/html; charset=UTF-8","200","OK","Indexable","","10 Essential Ways You Can Prepare for Overland Flooding | Square One","68","631","Learn the top 10 ways you can prepare for an overland flood. A flood can happen without warning and can severely damage your property and belongings, so it's important you're prepared.","184","1159","","0","10 ways you can prepare for overland flooding","45","","0","Watch the full video","20","Read related articles","21","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/home-personal-safety/ten-ways-to-prepare-for-overland-flooding","","","","","","68712","1171","170","6.888","72.113","Fairly Easy","10.960","2","","22","22","0","8.400","46","38","0","7","7","0","","","","","7b1d7d21c00a7a02740edae2e45a806c","0.849","","","","","1.1","https://www.squareone.ca/resource-centres/home-personal-safety/ten-ways-to-prepare-for-overland-flooding","2023-05-24 14:51:07"
"https://www.squareone.ca/resource-centres/condo-owner/condo-owner-considerations","text/html; charset=UTF-8","200","OK","Indexable","","Insurance Considerations for Condo & Townhouse Owners | Square One","66","635","If you are a condo or townhouse owner looking to buy in the near future, there are special considerations you will need to recognize when it comes to your insurance coverages. Square One explores how you protect condo and townhouse improvements, personal liability, contents, and more.","285","1782","","0","Considerations for condo and town house owners","46","","0","What’s the difference between a condo and a townhouse?","54","Insuring a condo","16","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/condo-owner/condo-owner-considerations","","","","","","82996","1682","232","7.250","63.271","Normal","13.270","2","","18","12","0","4.580","52","38","0","6","6","0","","","","","f65f25e725f6872c4961fe95209d7618","1.600","","","","","1.1","https://www.squareone.ca/resource-centres/condo-owner/condo-owner-considerations","2023-05-24 14:51:06"
"https://www.squareone.ca/sales/images/icons/icon-other-blue.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1284","0","","","","","0.000","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.066","Wed, 19 Apr 2023 02:39:51 GMT","","","","1.1","https://www.squareone.ca/sales/images/icons/icon-other-blue.svg","2023-05-24 14:51:08"
"https://www.squareone.ca/condo/alberta/calgary","text/html; charset=UTF-8","200","OK","Indexable","","Condo Insurance In Calgary For About $40/Month | Square One","59","556","Buy condo insurance in Calgary from $40/month. Get a free online condo insurance quote in 5 minutes from Square One.","116","744","","0","Calgary condo insurance for about $40/month","43","","0","Get an online condo insurance quote in 5 minutes.","49","condo insurance customers love and trust","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/condo/alberta/calgary","","","","","","88036","1688","272","6.206","80.151","Easy","11.784","2","","2","2","0","0.760","36","31","0","4","4","0","","","","","1e69c7d4b7d0853fe6c40a9115d62f4c","1.252","","","","","1.1","https://www.squareone.ca/condo/alberta/calgary","2023-05-24 14:51:07"
"https://www.squareone.ca/resource-centres/landlord/airbnb-horror-stories","text/html; charset=UTF-8","200","OK","Indexable","","Airbnb Horror Stories & How To Protect Your Short-Term Rental | Square One","74","683","Learn what can go wrong when you rent your home using Airbnb or other short-term rental programs, and what you can do to prevent and protect yourself from disasters.","165","1051","","0","Airbnb horror stories and how to protect your short-term rental","63","","0","The Calgary Airbnb party animals","32","The squatters who wouldn’t pay up","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.squareone.ca/resource-centres/landlord/airbnb-horror-stories","","","","","","67732","1058","133","7.955","73.860","Fairly Easy","10.235","2","","14","11","0","4.200","48","38","0","10","10","0","","","","","152678214bcf167186bbba71fb9c6f92","1.780","","","","","1.1","https://www.squareone.ca/resource-centres/landlord/airbnb-horror-stories","2023-05-24 14:51:07"
